,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
21861,Rebecca  Sharp,4.15,Reputation,Romance,Contemporary,306,93,349,2018,2277
21862,José Saramago,4.1,Blindness,Fiction,Science Fiction,158355,12981,326,1995,2379
21868,Shanora Williams,4.28,Loving Mr. Cane,Romance,See top shelves…,892,178,264,2018,901
21869,Amber Lacie,4.63,"Reflections, A Love Ever After Series Book 3",Romance,Contemporary,54,41,213,2018,492
21870,R.C. Stephens,3.9,Big Stick,Sports and Games,Contemporary Romance,171,100,226,2018,1805
21872,Michael   Kramer,4.36,Now What?!!,Fiction,Novels,758,6,239,2018,14555
21873,Helena Hunting,4.32,Pucked Love,Romance,Sports and Games,3243,589,278,2018,13041
21874,Melanie Harlow,4.13,Only Love,Romance,Romance,2188,454,311,2018,13379
21875,B.Q. Hanson,3.83,The Enlightenment of Alexander,Lgbt,Romance,69,9,192,2018,7518
21878,Melanie Harlow,4.02,Hold You Close,Romance,Romance,3725,639,270,2018,1416
21879,Kristi Lynn,4.19,Swerve,Contemporary,Romance,135,78,134,2018,3348
21880,Leah Clifford,3.45,A Touch Mortal,Paranormal,Young Adult,4858,474,419,2011,2734
21884,Melanie Dickerson,3.76,The Warrior Maiden,Historical,Young Adult,114,85,320,2019,5001
21887,Diamante Lavendar,4.25,"Finding Hope in the Darkness of Grief: Spiritual Insights Expressed Through Art, Poetry and Prose",Contemporary,Fiction,962,17,74,2018,1797
21891,M.N. Forgy,3.84,Love Me Crazy,Romance,New Adult,201,82,214,2018,746
21895,Andrzej Sapkowski,4.21,The Last Wish,Fantasy,Fiction,81548,4862,384,1993,2859
21897,P. Dangelico,3.98,Baby Maker,Romance,Contemporary,2283,359,308,2018,533
21898,Douglas Preston,3.74,The Monster of Florence,Crime,Nonfiction,27145,2657,322,2008,300
21899,Michael Crichton,4.0,Jurassic Park,Science Fiction,Fiction,717329,10047,480,1990,3897
21900,Timothy Zahn,4.13,Heir to the Empire,Media Tie In,Science Fiction,61547,2443,404,1991,4682
21902,Barbara Demick,4.43,Nothing to Envy: Ordinary Lives in North Korea,Nonfiction,History,54453,6523,316,2009,19362
21905,Dorothy Cannell,3.95,The Thin Woman,Mystery,Fiction,4321,333,273,1984,1666
21907,Marion Zimmer Bradley,4.12,The Mists of Avalon,Fantasy,Fiction,174704,6129,884,1982,2671
21911,Alan Bradley,3.81,The Sweetness at the Bottom of the Pie,Mystery,Fiction,123457,14739,374,2009,778
21913,Trenton Lee Stewart,4.15,The Mysterious Benedict Society,Mystery,Young Adult,106941,9283,485,2007,1973
21917,Sally Bedell Smith,3.87,Elizabeth the Queen: The Life of a Modern Monarch,Biography,Nonfiction,23178,1096,663,2012,354
21918,David Mitchell,3.81,Slade House,Horror,Fiction,42645,5807,238,2015,200
21920,Daniel Quinn,3.99,Ishmael: An Adventure of the Mind and Spirit,Fiction,Philosophy,72158,4752,266,1992,5958
21922,Jean M. Auel,4.03,The Clan of the Cave Bear,Historical,Fiction,204161,5760,512,1980,2178
21925,Randy Pausch,4.26,The Last Lecture,Nonfiction,Autobiography,273001,16035,206,2008,500
21929,Jennifer Theriot,4.45,Toccata Obbligato ~ Serenading Kyra,Romance,Novella,138,71,70,2014,1443
21930,D.N. Bryn,4.49,Our Bloody Pearl (These Treacherous Tides #1),Fantasy,Lgbt,245,154,200,2018,879
21931,Heatherly Bell,4.54,Country Gold,Contemporary,See top shelves…,50,35,200,2018,356
21932,Stylo Fantome,4.08,Preach.,Dark,Romance,583,178,272,2018,549
21933,Leah Clifford,3.84,A Touch Morbid,Young Adult,Paranormal,966,111,299,2012,357
21935,Jessi Kirby,3.97,Things We Know by Heart,Young Adult,Contemporary,10367,1519,304,2015,3963
21936,John Gwynne,4.37,Valour,Fantasy,Fantasy,7841,600,640,2014,1063
21937,Meghan March,4.23,Reveling in Sin,Romance,Romance,2723,538,250,2018,26172
21939,John Updike,3.58,"Rabbit, Run",Fiction,Classics,47054,2932,325,1960,4408
21944,Harlow Layne,4.07,Hollywood Redemption,Romance,Contemporary,82,45,352,2018,8582
21945,Kerry  Freeman,3.77,What We Deserve,Romance,Erotica,442,76,138,2011,2835
21946,Charlotte Blackwell,3.58,Immortal Embrace,Paranormal,Fantasy,1006,128,252,2011,2944
21949,Charlotte Blackwell,3.58,"Immortal Embrace, Embrace Series Book 1",Paranormal,Fantasy,1006,128,219,2011,3086
21950,Tracy Banghart,4.11,Shattered Veil,Young Adult,Science Fiction,718,185,295,2014,1129
21952,Nancy A. Collins,3.91,Sunglasses After Dark,Horror,Paranormal,2557,137,192,1989,2336
21953,Noah Hawley,3.74,Before the Fall,Fiction,Mystery,92512,10774,391,2016,3097
21956,Kimberly Kincaid,4.58,Crossing Hope,Contemporary,Romance,153,81,321,2018,1279
21958,Lani Lynn Vale,4.42,How About No,Romance,Contemporary,1483,171,241,2018,755
21959,Nina Lane,4.25,If We Fall,Romance,Romance,410,168,182,2018,2871
21960,Lee  Piper,4.23,Lie to Me,Music,Romance,151,91,267,2018,1239
21961,Amy Lichtenhan,4.05,Take This Regret,Romance,New Adult,22571,1665,298,2011,3156
21965,Staci Hart,3.7,Deer in Headlights,Romance,Fantasy,1479,375,163,2013,1269
21967,Tara  Leigh,4.04,Legacy of Lies,Romance,Romance,686,207,268,2018,497
21969,Nikki Sloane,3.8,The Doctor,Romance,Romance,609,184,296,2018,649
21970,Ellis Peters,4.13,The Leper of Saint Giles,Mystery,Historical,9050,306,208,1981,2799
21971,Herman Koch,3.21,The Dinner,Fiction,Mystery,113917,15550,310,2009,1130
21973,Jack Weatherford,4.02,Genghis Khan and the Making of the Modern World,History,Nonfiction,35676,2150,312,2004,1275
21976,Stephen P. Kiernan,4.03,The Baker's Secret,Historical,Fiction,9048,1209,320,2017,2975
21977,Mark Doty,3.91,Dog Years,Autobiography,Animals,2449,397,216,2007,2191
21979,Avery Flynn,4.02,Muffin Top,Romance,Romance,1861,333,320,2018,1077
21982,Lani Lynn Vale,4.36,Talkin' Trash,Romance,Sports and Games,1589,198,249,2018,687
21983,Ju Ephraime,4.39,Temptation to Sin,Romance,See top shelves…,67,23,398,2011,3292
21984,Alex  Grayson,4.41,Trouble in Hell,Dark,Romance,314,145,300,2018,624
21986,Megan Abbott,3.75,Queenpin,Mystery,Fiction,2865,382,180,2007,2242
21987,Mia  Miller,4.54,Truly His,Novella,Romance,13,12,208,2019,7621
21988,Rachel Kadish,4.19,The Weight of Ink,Historical,Fiction,8580,1403,560,2017,1200
21989,Maya Hughes,4.19,Reckless King,Sports and Games,New Adult,377,153,296,2018,1883
21990,Gemma James,4.04,Epiphany,New Adult,Romance,662,163,336,2013,3506
21991,Louise Bay,4.15,The Earl of London,Romance,Romance,1535,298,328,2018,3349
21992,Richard K. Morgan,4.06,Altered Carbon,Science Fiction,Fiction,69690,4732,526,2002,505
21996,Emily M. Danforth,4.0,The Miseducation of Cameron Post,Lgbt,Young Adult,27191,3129,470,2012,601
21999,Piper Rayne,4.29,Crushing on the Cop,Romance,Contemporary,489,164,276,2018,595
22001,Alex  Valentine,4.82,Zip & Milly: Big Water #1-7,Animals,Mystery,11,6,638,2018,196
22002,Lauren Runow,4.22,Austin,Romance,Contemporary,374,160,225,2018,3109
22003,Lisa Suzanne,4.31,It Started with a Lie,Romance,See top shelves…,281,149,237,2018,5021
22007,Lisa See,4.06,Snow Flower and the Secret Fan,Historical,Fiction,316365,16779,269,2005,1638
22010,William Paul Young,3.75,The Shack,Fiction,Christian,473915,31512,252,2007,3560
22015,Jane Washington,4.36,Pain,Polyamorous,Fantasy,3698,414,293,2018,1597
22016,T.A. Maclagan,3.85,They Call Me Alexandra Gastone,Young Adult,Mystery,369,99,226,2015,578
22017,Whitney G.,4.09,Two Weeks Notice,Romance,Romance,13602,1271,240,2018,2188
22018,Fernando Pessoa,4.48,The Book of Disquiet,Fiction,Poetry,16590,1544,544,1982,6818
22021,Elizabeth Peters,4.02,Crocodile on the Sandbank,Mystery,Historical,53855,3707,337,1975,1825
22024,Leni Zumas,3.71,Red Clocks,Fiction,Feminism,11384,2000,356,2018,5206
22025,Amy Ewing,3.87,The Jewel,Young Adult,Fantasy,31756,4034,358,2014,1653
22027,Penelope Ward,3.91,Love Online,Romance,Romance,5072,725,248,2018,688
22029,Michelle Heard,4.38,False Perceptions,Romance,War,364,148,307,2018,1410
22031,Katherine Paterson,3.99,Bridge to Terabithia,Young Adult,Fiction,389139,10666,128,1977,88857
22033,Karen Russell,3.23,Swamplandia!,Fiction,Magical Realism,46398,7350,323,2011,3365
22035,Nelson DeMille,4.09,Night Fall,Fiction,Thriller,23261,1283,692,2004,1296
22036,Richard Matheson,4.06,I Am Legend,Horror,Science Fiction,75038,4707,160,1954,3371
22038,Jordan Marie,4.66,Diesel,Romance,Contemporary,711,216,244,2018,394
22039,Brett Arquette,4.25,Hail Strike (Hail #3),Adventure,See top shelves…,3402,20,371,2018,3056
22040,Lea Nolan,3.82,Conjure,Young Adult,Fantasy,402,111,314,2012,620
22042,Susan Hatler,3.74,Shaken,Young Adult,Fantasy,1357,184,234,2012,748
22043,Amish Tripathi,4.01,The Secret of the Nagas,Fiction,Fantasy,64198,2328,396,2011,3455
22044,Kendall Ryan,4.02,Finding Alexei,Sports and Games,Romance,2191,383,300,2018,2000
22045,Jayne Frost,4.6,Down to You,Romance,Romance,449,185,425,2018,2773
22046,Carrie Aarons,3.79,The Tenth Girl,Romance,Young Adult,1097,162,250,2018,658
22047,Zane Michaelson,4.47,Angel Of Mine,Romance,Fantasy,64,38,122,2018,500
22048,George Orwell,4.17,1984,Classics,Fiction,2495963,55492,326,1949,691
22049,Timothy Egan,4.04,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,History,Nonfiction,40367,4456,340,2006,1582
22053,Adam Hochschild,4.15,King Leopold's Ghost,History,Nonfiction,32561,2164,306,1998,504
22056,Betsy Cornwell,3.6,Mechanica,Fantasy,Science Fiction,3985,871,304,2015,2265
22058,Rhys Ford,4.25,Tequila Mockingbird,Romance,Contemporary,2285,295,250,2014,1944
22059,S.M. Boyce,3.91,Lichgates,Fantasy,Young Adult,2810,594,336,2011,4202
22063,Tony Hillerman,4.02,Sacred Clowns,Mystery,Fiction,7001,226,320,1992,1789
22064,Paullina Simons,4.32,The Bronze Horseman,Historical,Romance,55854,6848,636,2001,6633
22068,C.W. Gortner,3.91,Marlene,Historical,Fiction,1107,204,416,2016,496
22069,Stephen Fry,3.95,Making History,Fiction,Science Fiction,8623,539,575,1996,15443
22070,Penelope Fitzgerald,3.34,The Bookshop,Fiction,Writing,9787,1601,123,1978,2226
22071,Alan Bradley,4.16,The Dead in Their Vaulted Arches,Mystery,Fiction,23574,3346,310,2014,8671
22072,Michael Pollan,4.06,The Botany of Desire: A Plant's-Eye View of the World,Nonfiction,Science,41510,2999,297,2001,7482
22074,Robert Leckie,4.16,Helmet for My Pillow,History,Nonfiction,12743,634,336,1957,1849
22075,Robert Leckie,4.16,Helmet for My Pillow: From Parris Island to the Pacific,History,Nonfiction,12755,634,322,1957,1162
22076,Lynne Olson,4.13,"Those Angry Days: Roosevelt, Lindbergh, and America's Fight Over World War II, 1939-1941",History,Nonfiction,1560,247,576,2013,1367
22077,Stephen Fry,3.98,Moab Is My Washpot,Nonfiction,Biography,18790,885,366,1997,1324
22078,Kerry Greenwood,3.8,Cocaine Blues,Mystery,Historical,16204,2122,250,1989,2178
22082,D. Kelly,4.75,Just an Illusion - Encore,Romance,Romance,161,77,310,2018,8234
22083,Scott O'Dell,3.82,Island of the Blue Dolphins,Young Adult,Fiction,261968,7424,184,1960,1514
22088,Benjamin Kahriman,4.38,"Think, Trade, and Grow Rich!: A Powerful Beginner's Guide to Building Passive Income Through Momentum Swing Trading and Stock Market Investing",Economics,Currency,39,13,388,2018,4981
22090,Drew Sera,4.63,The Everett Gaming Series Box Set #2: (Books 4 - 6),Erotica,Erotica,94,23,1128,2018,871
22091,Kenneth Jarrett Singleton,4.51,A Conceptual Circus,Poetry,Contemporary,202,4,82,2017,474
22093,H.J. Bellus,4.18,Yesterday Is Gone,Romance,See top shelves…,677,149,255,2018,1895
22096,Camilla Isley,4.36,A Christmas Date,Holiday,Womens Fiction,157,75,231,2018,565
22099,Stephan Morse,3.93,Continue Online Part One: Memories,Fantasy,Science Fiction,952,53,447,2015,5193
22100,Vanessa Fewings,4.07,Perfume Girl,Romance,Contemporary,202,65,328,2018,1124
22101,Erika Kelly,4.46,The Heartless Boyfriend,Romance,Romance,125,73,350,2018,463
22102,R.C. Boldt,4.52,The Good Samaritan,Romance,Contemporary,342,188,346,2018,2151
22106,Teresa Mummert,3.31,Honor Student,Adult Fiction,Erotica,15770,895,255,2012,763
22107,Teresa Mummert,3.63,Honor Thy Teacher,Erotica,Adult Fiction,10329,425,199,2012,932
22108,Teresa Mummert,3.59,Honor & Betray,Erotica,Romance,2555,195,152,2013,1354
22109,Teresa Mummert,3.97,Honor,Adult Fiction,Erotica,1435,21,512,2012,1402
22110,Red Phoenix,4.69,Sir's Rise (Rise of the Dominants Book One),Erotica,Adult Fiction,268,108,262,2018,10712
22111,Madison Quinn,4.1,On His Terms,Romance,Romance,202,85,305,2018,6151
22112,Anna B. Doe,3.7,Lines,Young Adult,Romance,365,94,283,2018,552
22113,Kandi Steiner,4.02,The Wrong Game,Romance,Contemporary Romance,2270,431,393,2018,1615
22114,Sierra Hill,4.45,Reckless Youth (Reckless - The Smoky Mountain Trio Book 1),Erotica,Romance,101,75,152,2018,608
22115,Aly Martinez,4.37,The Truth About Lies,Romance,Romance,3092,590,330,2018,2192
22116,L.R.W. Lee,3.83,Blast of the Dragon's Fury,Fantasy,Childrens,896,268,200,2013,400
22117,L.J. Shen,4.3,The Kiss Thief,Romance,Contemporary,10267,2117,320,2019,977
22118,Althea S.T.,4.88,Chinese Astrology for Health and Wellbeing,Self Help,See top shelves…,8,0,73,2018,1589
22119,L.J. Evans,4.77,My Life as a Mixtape,Romance,Young Adult,35,22,400,2018,8091
22121,Olivia Ryann,4.36,Cherish,Dark,Romance,278,113,175,2018,1336
22122,Sonya Deanna Terry,4.31,Epiphany - THE GOLDING,Science Fiction,Fantasy,39,20,500,2014,2450
22123,Rob Levinson,4.88,The Leper Messiah,Christian Fiction,Christian,42,9,275,2018,1567
22124,Emma   Louise,4.25,Score,Romance,Contemporary Romance,372,147,209,2018,700
22125,Drew Elyse,4.12,Inked,Romance,Contemporary,138,47,238,2018,4212
22126,Ram Dass,4.29,Be Here Now,Spirituality,Philosophy,21259,720,416,1971,368
22128,Cokie Roberts,3.58,Founding Mothers: The Women Who Raised Our Nation,History,Nonfiction,6058,1086,384,2004,2274
22129,Autumn Jones Lake,4.33,Strength from Loyalty,Romance,See top shelves…,2509,204,330,2015,8812
22130,Teresa Gabelman,4.45,Forbidden Secrets,Paranormal,Fantasy,351,35,212,2018,1745
22131,Philip Pullman,4.12,The Subtle Knife,Fantasy,Young Adult,304844,7333,326,1997,1384
22132,Kaylea Cross,4.37,Buried Lies,Romance,Romance,390,106,228,2018,4299
22135,Kristen Callihan,4.22,Fall,Romance,Contemporary,5118,658,436,2018,2789
22136,Meghan March,4.54,Deal with the Devil,Romance,Contemporary,1601,482,275,2019,1091
22138,T.L. Travis,4.08,Greyson Fox,Romance,See top shelves…,133,47,189,2018,4345
22139,Lauren Runow,4.32,Bryce,Romance,Contemporary,352,169,337,2018,1516
22140,A.M. Hargrove,4.16,From Ice To Flames,Romance,Contemporary,743,127,372,2018,2503
22142,S.G. Prince,4.33,Elvish,Fantasy,Romance,151,39,351,2018,264
22146,S.R. Watson,3.82,Forbidden Attraction,Romance,New Adult,807,107,233,2014,40996
22149,Laura Thalassa,4.05,Pestilence,Romance,Fantasy,14752,2018,381,2018,1788
22150,Golden Angel,4.68,Hardcore Vanilla,Erotica,Romance,182,75,250,2018,2121
22153,Erin Nicholas,4.56,Eggnog Makes Her Easy,Holiday,Romance,342,147,100,2018,1073
22154,Kimberly Knight,3.83,Where I Need to Be,Romance,New Adult,11489,734,134,2012,1619
22155,Kimberly Knight,4.0,Anything like Me,Romance,Adult Fiction,3794,228,186,2013,2550
22156,Karine Saint Jacques,3.5,The Greatest Christmas Gift of All,Romance,Romance,18,11,290,2018,4833
22157,Kennedy Fox,4.38,Keeping Him,Romance,Romance,936,212,492,2018,1303
22159,Richard  Parry,4.42,Tyche's Flight,Science Fiction,Space,142,29,352,2017,282
22160,Kristina McMorris,3.82,Letters from Home,Historical,Romance,2674,421,364,2011,4703
22161,Catherine  Stein,4.93,How to Seduce a Spy (Potions and Passions #1),Suspense,Romance,14,14,402,2018,3019
22162,Adam Lewis Walker,4.68,Awaken Your Alpha: Tales and Tactics to Thrive,Psychology,See top shelves…,25,14,188,2018,2936
22163,Judith Starkston,4.41,Hand of Fire,Historical,Fantasy,145,62,301,2014,5412
22165,Liz Durano,4.02,The Replacement Fiance: A Small-Town Holiday Romance (Holiday Engagement Series Book 1),Romance,Holiday,121,50,182,2018,100
22166,Stacey Lynn,4.1,Long Road Home,Contemporary,Romance,325,124,275,2018,4217
22167,Alex  Grayson,4.7,Bitter Sweet Hell,Dark,Romance,157,96,300,2019,1661
22168,Mariah Dietz,4.2,The Fallback,Romance,Romance,357,155,465,2019,427
22169,Alyssa Cole,4.05,"Once Ghosted, Twice Shy",Romance,Contemporary,390,139,106,2019,753
22172,Beca Lewis,4.0,Living in Grace: The Shift to Spiritual Perception (The Shift Series),Religion,Spirituality,12,1,275,2002,477
22173,Shandi Boyes,4.49,Reality of Life,Romance,New Adult,261,69,289,2016,2612
22175,Jessica  Peterson,4.23,Southern Charmer,Romance,Romance,1065,227,334,2018,282
22176,Jay Northcote,3.76,Not Just Friends,Romance,Contemporary,1618,241,200,2014,10257
22178,Meghan Quinn,4.23,The Secret to Dating Your Best Friend's Sister,Romance,Romance,1872,442,336,2019,2474
22181,Erica M. Chapman,3.93,Teach Me to Forget,Young Adult,Contemporary,1235,207,287,2016,1122
22182,Patricia D. Eddy,4.52,On His Six,Romance,Contemporary,211,114,322,2018,2218
22183,K.  Webster,4.08,Dane,Romance,Romance,1112,271,151,2018,2701
22184,C.M. Seabrook,4.14,Fighting Blind,Romance,Sports and Games,936,183,246,2016,396
22185,Clarissa Wild,3.77,Cards of Love: The Hanged Man,Dark,Romance,427,201,113,2018,1660
22186,Cristiane Serruya,4.63,Hot Winter: Shades of Passion,Romance,Romance,51,41,310,2018,846
22189,K.  Webster,4.22,Cold Cole Heart,Dark,Sociology,1245,326,282,2018,32192
22190,Carrie Aarons,3.87,You’re the One I Don’t Want,Contemporary,Romance,313,87,250,2018,6307
22191,Megan O'Brien,4.47,Maddox,Romance,See top shelves…,472,36,194,2018,495
22192,Julia Mills,3.81,Her Dragon To Slay,Fantasy,Fantasy,2452,318,165,2013,730
22193,J.J.  Knight,4.15,Cards of Love: Seven of Swords,Romance,Romance,133,39,186,2018,29286
22194,Chris  Watson,4.8,Upskill: 21 keys to professional growth,Business,See top shelves…,10,6,272,2018,4864
22195,Staci Hart,4.13,Living Out Loud,Romance,Contemporary,1455,312,324,2018,200
22196,L.P. Lovell,4.1,Cards of Love: The Pope,Dark,Romance,393,102,244,2018,4023
22197,Victoria Danann,4.64,Black Dog: A Christmas Story,Paranormal,Fantasy,225,72,150,2018,730
22198,Nina Lane,4.02,Arouse,Romance,Romance,14376,1531,406,2012,1559
22200,Noël Cades,3.58,Forbidden Lessons,Romance,Contemporary,181,29,240,2014,17634
22201,Russ Colchamiro,3.63,Finders Keepers: Raw and Uncensored Edition,Fantasy,Humor,93,52,358,2010,399
22202,Linzi Basset,4.71,Captured Bride (The Bride Series Book 2),Contemporary,See top shelves…,24,9,168,2018,2999
22204,Fiona Cole,4.3,The Lovers: Cards of Love,Romance,Menage,689,253,341,2018,3701
22208,Chelsea McDonald,4.37,Claimed,Romance,See top shelves…,63,36,229,2019,4466
22209,LynDee Walker,4.04,Front Page Fatality,Mystery,Mystery,1478,177,292,2013,668
22211,Claudia Y. Burgoa,4.45,My One Despair,Music,See top shelves…,184,113,320,2018,2441
22213,J.  Daniels,4.39,All We Want,Romance,Romance,753,135,157,2018,1706
22214,Nazarea Andrews,4.25,Blushing Kisses,Romance,See top shelves…,8,8,85,2018,381
22215,F.T. McKinstry,4.25,Ascarion,Fantasy,See top shelves…,8,2,346,2013,2389
22216,Sarina Bowen,4.28,Overnight Sensation,Romance,Sports and Games,872,203,341,2019,2400
22217,Bink Cummings,4.32,The Diary of Bink Cummings: Vol 1,Romance,See top shelves…,2710,431,206,2014,15996
22222,Lanie Love,4.72,Haunted by You,Romance,See top shelves…,132,43,465,2018,1284
22223,Marni Mann,4.46,When Ashes Fall,Romance,Romance,947,306,311,2019,100
22224,Jane Davitt,4.0,Bound and Determined,Erotica,Romance,2230,222,230,2006,1652
22225,Gregory V. Diehl,4.9,"The Influential Author: How and Why to Write, Publish, and Sell Nonfiction Books that Matter",Nonfiction,Language,42,7,438,2018,4296
22226,Sandy Alvarez,4.62,Lost King (The Kings Of Retribution MC Book 6),Romance,Contemporary,487,115,248,2018,804
22227,Jillian Dodd,3.95,That Boy,Romance,Young Adult,29127,2167,287,2011,5012
22231,Oak Anderson,3.55,Take One With You,Thriller,Mystery,474,176,213,2014,86983
22232,Ali Dean,3.93,Pepped Up,Romance,Young Adult,3036,181,238,2013,1859
22233,Dimitri Liountris,4.64,"The Oracle's Journal (Of Gods and Guardians, #1)",Young Adult,Fantasy,11,0,1026,2018,8296
22234,Jane Davitt,3.84,Room at the Top,Erotica,Romance,1889,232,267,2011,5105
22235,Derrolyn Anderson,4.19,The Moon and the Tide,Mythology,Young Adult,312,69,376,2011,5725
22236,Chelle Bliss,4.64,Hook,Romance,Romance,709,316,270,2018,3598
