,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
22473,William Blake ,4.24,       The Complete Poetry and Prose ,Poetry,Classics,14526,75,1024,1965,1639
22474,Bill James ,4.25,       The New Bill James Historical Baseball Abstract ,Sports,Sports and Games,4809,89,1024,1985,533
22475,Donna Gillespie ,4.21,       The Light Bearer ,Historical,Fantasy,1206,102,1024,1994,2588
22476,Donna Gillespie ,4.21,       The Light Bearer ,Historical,Fantasy,1206,102,1024,1994,974
22477,Carlo D'Este ,4.23,       Patton: A Genius for War ,Biography,History,3594,79,1024,1995,36045
22478,Orlando Figes ,4.3,       A People's Tragedy: The Russian Revolution: 1891-1924 ,History,Cultural,2945,232,1024,1996,1246
22479,Dimitri Liountris ,4.64,"       The Oracle's Journal (Of Gods and Guardians, #1) ",Young Adult,Fantasy,11,0,1026,2018,8296
22480,Margaret Weis ,4.22,       Dragonlance Chronicles ,Fantasy,Dungeons and Dragons,17882,463,1030,1985,809
22481,Paul Scott ,4.4,"       The Raj Quartet (1): The Jewel in the Crown, The Day of the Scorpion ",Historical,Cultural,249,21,1032,1968,807
22482,Olivia Manning ,4.17,       The Balkan Trilogy ,Fiction,Historical,1489,193,1033,1960,3488
22483,Robert Frost ,4.31,"       Collected Poems, Prose, and Plays ",Poetry,Classics,5949,53,1036,1995,576
22484,Robert Frost ,4.31,"       Collected Poems, Prose, and Plays ",Poetry,Classics,5950,53,1036,1995,962
22485,Margaret Mitchell ,4.29,       Gone with the Wind ,Classics,Historical,979786,17659,1037,1936,602
22486,Margaret Mitchell ,4.29,       Gone with the Wind ,Classics,Historical,979832,17659,1037,1936,2500
22487,Margaret Mitchell ,4.29,       Gone with the Wind ,Classics,Historical,979876,17660,1037,1936,297
22488,Margaret Mitchell ,4.29,       Gone with the Wind ,Classics,Historical,979876,17660,1037,1936,574
22489,Margaret Mitchell ,4.29,       Gone with the Wind ,Classics,Historical,980022,17660,1037,1936,787
22490,Austin Tappan Wright ,4.33,       Islandia ,Fantasy,Fiction,510,103,1040,1942,758
22491,R.A. Salvatore ,4.29,       The Icewind Dale Trilogy Collector's Edition ,Fantasy,Dungeons and Dragons,14054,239,1040,1990,1170
22492,R.A. Salvatore ,4.29,       The Icewind Dale Trilogy Collector's Edition ,Fantasy,Dungeons and Dragons,14055,239,1040,1990,953
22493,Robert K. Massie ,4.29,       Dreadnought ,History,Nonfiction,5388,265,1040,1991,1703
22494,Elizabeth Moon ,4.29,       The Deed of Paksenarrion ,Fantasy,Fiction,11262,612,1040,1992,2554
22495,Elizabeth Moon ,4.29,       The Deed of Paksenarrion ,Fantasy,Fiction,11264,613,1040,1992,1421
22496,Elizabeth Moon ,4.29,       The Deed of Paksenarrion ,Fantasy,Fiction,11263,613,1040,1992,287
22497,Ann Brashares ,4.02,       Sisterhood of the Traveling Pants / Second Summer of the Sisterhood / Girls in Pants ,Young Adult,Fiction,1997,99,1040,2006,1823
22499,Herman Wouk ,4.4,       War and Remembrance ,Historical,Fiction,30319,761,1042,1978,1609
22500,Herman Wouk ,4.4,       War and Remembrance ,Historical,Fiction,30323,761,1042,1978,2722
22501,Herman Wouk ,4.4,       War and Remembrance ,Historical,Fiction,30333,763,1042,1978,1181
22502,مصطفى صادق الرافعي ,4.35,       وحي القلم ,Literature,See top shelves…,3975,280,1050,1937,1763
22503,مصطفى صادق الرافعي ,4.35,       وحي القلم ,Literature,See top shelves…,3978,280,1050,1937,755
22504,L. Ron Hubbard ,3.51,       Battlefield Earth: A Saga of the Year 3000 ,Science Fiction,Fiction,15387,1156,1050,1982,32854
22505,Norman Mailer ,4.07,       The Executioner's Song ,Nonfiction,Crime,16669,1083,1056,1979,1747
22506,Norman Mailer ,4.07,       The Executioner's Song ,Nonfiction,Crime,16671,1083,1056,1979,4597
22507,Norman Mailer ,4.07,       The Executioner's Song ,Nonfiction,Crime,16671,1083,1056,1979,7847
22508,Ruth Reichl ,4.03,       The Gourmet Cookbook: More than 1000 recipes ,Food and Drink,Food and Drink,10575,97,1056,2004,2113
22509,George R.R. Martin ,4.12,       A Feast for Crows ,Fantasy,Fiction,542239,19983,1061,2005,1979
22510,Colleen McCullough ,4.1,       The First Man in Rome ,Historical,Fiction,17930,824,1076,1990,10446
22511,John Jakes ,4.11,       Love and War ,Historical,Fiction,15580,279,1087,1984,448
22512,Martin  Gilbert ,4.26,       Churchill: A Life ,Biography,History,4116,168,1088,1991,12412
22513,David Foster Wallace ,4.3,       Infinite Jest ,Fiction,Classics,64630,7841,1088,1996,1852
22514,David Foster Wallace ,4.3,       Infinite Jest ,Fiction,Classics,64648,7842,1088,1996,2108
22515,David Foster Wallace ,4.3,       Infinite Jest ,Fiction,Classics,64658,7842,1088,1996,2123
22516,David Foster Wallace ,4.3,       Infinite Jest ,Fiction,Classics,64658,7842,1088,1996,2747
22517,David Foster Wallace ,4.3,       Infinite Jest ,Fiction,Classics,64667,7845,1088,1996,4514
22518,Philip Pullman ,4.26,       His Dark Materials ,Fantasy,Young Adult,110632,4790,1088,2000,1845
22519,Cynthia B. Ainsworthe ,4.77,       Front Row Center ,Contemporary,Adult Fiction,31,8,1096,2008,597
22521,James A. Michener ,4.3,       The Source ,Historical,Fiction,35992,1258,1104,1965,454
22522,James A. Michener ,4.3,       The Source ,Historical,Fiction,35996,1257,1104,1965,1417
22523,Paul  Johnson ,4.07,       A History of the American People ,History,Nonfiction,2147,197,1104,1997,5641
22524,احمد شاملو ,4.43,       شعرها ١٣٢٣ - ١٣٧٨: دفتر یکم ,Poetry,Literature,2798,76,1118,2002,3659
22525,Shelby Foote ,4.53,"       The Civil War, Vol. 3: Red River to Appomattox ",History,Military History,5685,167,1120,1974,2103
22526,John  Toland ,4.2,       Adolf Hitler ,History,Biography,2762,155,1120,1976,6366
22527,George R.R. Martin ,4.32,       A Dance with Dragons ,Fantasy,Fiction,481897,20989,1125,2011,3373
22528,Stephanie Alexander ,4.42,       The Cook's Companion ,Food and Drink,Food and Drink,1626,42,1126,1996,2216
22529,Roberto Bolaño ,4.2,2666,Fiction,Literature,25078,3069,1126,2004,786
22530,Roberto Bolaño ,4.2,2666,Fiction,Literature,25083,3071,1126,2004,3346
22531,Drew Sera ,4.63,       The Everett Gaming Series Box Set #2: (Books 4 - 6) ,Erotica,Erotica,94,23,1128,2018,871
22533,James A. Michener ,4.2,       Hawaii ,Historical,Fiction,66274,1464,1136,1959,23154
22534,James A. Michener ,4.2,       Hawaii ,Historical,Fiction,66292,1466,1136,1959,1907
22535,Margaret George ,4.18,       The Memoirs of Cleopatra ,Historical,Fiction,17152,1135,1139,1998,1139
22536,Margaret Mitchell ,4.29,       ذهب مع الريح ,Classics,Historical,979880,17660,1142,1936,1117
22537,Susan Cooper ,4.29,       The Dark Is Rising Sequence ,Fantasy,Young Adult,13921,669,1148,1984,1378
22538,Irma S. Rombauer ,4.13,       The Joy of Cooking ,Food and Drink,Food and Drink,125311,1074,1152,1931,8235
22539,James Clavell ,4.38,       Shōgun ,Historical,Fiction,129748,3596,1152,1975,4788
22540,Robertson Davies ,4.45,       The Cornish Trilogy: The Rebel Angels; What's Bred in the Bone; The Lyre of Orpheus ,Fiction,Cultural,2083,94,1152,1988,1227
22541,Edward Rutherfurd ,4.07,       London ,Historical,Fiction,23602,1408,1152,1997,17287
22542,Edward Rutherfurd ,4.07,       London ,Historical,Fiction,23616,1410,1152,1997,13251
22543,Stephen King ,4.34,       The Stand ,Horror,Fiction,532888,16072,1153,1978,1573
22544,Suzanne Collins ,4.48,       The Hunger Games Trilogy Boxset ,Young Adult,Fiction,172439,6616,1155,2010,525
22545,Stephen R. Donaldson ,3.79,"       The Chronicles of Thomas Covenant, the Unbeliever ",Fantasy,Fiction,13280,310,1160,1977,2094
22546,Ayn Rand ,3.68,       Atlas Shrugged ,Fiction,Classics,324357,15864,1168,1957,1837
22547,Ayn Rand ,3.68,       Atlas Shrugged ,Fiction,Classics,324395,15867,1168,1957,697
22548,Ayn Rand ,3.68,       Atlas Shrugged ,Fiction,Classics,324480,15866,1168,1957,711
22549,Mervyn Peake ,3.99,       The Gormenghast Novels ,Fantasy,Fiction,7731,570,1173,1959,1389
22550,Mervyn Peake ,3.99,       The Gormenghast Novels ,Fantasy,Fiction,7735,570,1173,1959,2211
22551,Mervyn Peake ,3.99,       The Gormenghast Novels ,Fantasy,Fiction,7735,570,1173,1959,1225
22552,Mervyn Peake ,3.99,       The Gormenghast Novels ,Fantasy,Fiction,7738,570,1173,1959,1983
22553,Diarmaid MacCulloch ,4.1,       Christianity: The First Three Thousand Years ,History,Religion,4480,387,1179,2009,3265
22556,Ted Dekker ,4.48,       The Circle Trilogy ,Fantasy,Christian Fiction,3743,194,1182,2004,97
22557,Helen Hooven Santmyer ,4.14,       ...And Ladies of the Club ,Fiction,Historical,11731,510,1184,1982,1694
22558,Helen Hooven Santmyer ,4.14,       ...And Ladies of the Club ,Fiction,Historical,11731,510,1184,1982,1436
22559,Helen Hooven Santmyer ,4.14,       ...And Ladies of the Club ,Fiction,Historical,11731,510,1184,1982,16202
22560,Ulysses S. Grant ,4.29,       Memoirs and Selected Letters ,History,Biography,2106,85,1199,1972,733
22561,Anne Bishop ,4.39,"       The Black Jewels Trilogy: Daughter of the Blood, Heir to the Shadows, Queen of the Darkness ",Fantasy,Romance,11981,598,1204,2003,3327
22562,Anne Rice ,4.11,       The Witching Hour ,Horror,Fantasy,94525,3292,1207,1990,2858
22563,Sharon Hamilton ,4.22,       SEALed With A Kiss: Heroes With Heart ,War,Anthologies,558,61,1219,2014,9629
22564,Peter F. Hamilton ,4.14,       The Reality Dysfunction ,Science Fiction,Space,28137,1005,1223,1996,3131
22565,Laurie Faria Stolarz ,4.25,       Blue is for Nightmares Collections ,Young Adult,Fiction,740,56,1224,2003,34060
22566,YellowBella ,4.28,"       Dusty (Dusty, #1) ",Fan Fiction,Romance,1398,281,1229,2011,251
22567,Sahara Sanders ,4.45,       Win the Heart of A Woman of Your Dreams ,Sexuality,Nonfiction,11,6,1230,2014,737
22572,William Trevor ,4.47,       The Collected Stories ,Short Stories,Fiction,1482,89,1262,1992,7148
22573,William Trevor ,4.47,       The Collected Stories ,Short Stories,Fiction,1482,89,1262,1992,9855
22575,Robert Littell ,4.22,       The Company ,Fiction,Thriller,4377,370,1281,2001,31227
22576,Wayne Grudem ,4.23,       Systematic Theology: An Introduction to Biblical Doctrine ,Religion,Christian,12621,287,1291,1994,6619
22577,Wayne Grudem ,4.23,       Systematic Theology: An Introduction to Biblical Doctrine ,Religion,Christian,12619,287,1291,1994,4602
22578,Diana Gabaldon ,4.52,       Written in My Own Heart's Blood ,Historical,Romance,77410,6240,1296,2014,2000
22579,H.P. Lovecraft ,4.35,       The Complete Works of H.P. Lovecraft ,Horror,Fiction,12710,313,1305,1978,7720
22580,The Church of Jesus Christ of Latter-day Saints ,4.34,"       Book of Mormon, Doctrine and Covenants, Pearl of Great Price ",Religion,Christianity,24789,735,1310,1950,21979
22584,Jeff Smith ,4.42,       Bone: The Complete Edition ,Sequential Art,Sequential Art,31033,1427,1344,1991,1074
22585,Jeff Smith ,4.42,       Bone: The Complete Edition ,Sequential Art,Sequential Art,31045,1428,1344,1991,446
22586,Ralph Waldo Emerson ,4.3,       Essays and Lectures ,Philosophy,Writing,2748,47,1348,1983,764
22587,James Clavell ,4.24,       Noble House ,Historical,Fiction,34359,472,1376,1981,2932
22588,Walt Whitman ,4.29,       Poetry and Prose ,Poetry,Classics,6664,65,1380,1982,848
22591,Norman Davies ,4.17,       Europe: A History ,History,Nonfiction,3647,180,1392,1996,3464
22592,Leigh Michaels ,3.93,       Magical Weddings: 15 Enchanting Romances ,Romance,Romance,114,24,1400,2015,592
22593,Mikhail Sholokhov ,4.05,       And Quiet Flows the Don ,Classics,Fiction,9306,286,1408,1934,1118
22594,Mikhail Sholokhov ,4.05,       And Quiet Flows the Don ,Classics,Fiction,9313,287,1408,1934,3401
22595,Robert Ludlum ,4.26,       The Bourne Trilogy ,Fiction,Thriller,2743,97,1408,1991,2157
22596,Robert Ludlum ,4.26,       The Bourne Trilogy ,Fiction,Thriller,2744,97,1408,1991,560
22597,Robert Ludlum ,4.26,       The Bourne Trilogy ,Fiction,Thriller,2744,97,1408,1991,631
22598,Anna Lee Waldo ,4.24,       Sacajawea ,Historical,Fiction,14635,424,1424,1978,466
22599,Anna Lee Waldo ,4.24,       Sacajawea ,Historical,Fiction,14640,424,1424,1978,540
22600,Edwin G. Burrows ,4.23,       Gotham: A History of New York City to 1898 ,Nonfiction,History,1991,147,1424,1998,1091
22601,M.T. Magee ,4.37,       The Treasure of Gwenlais ,Fantasy,Romance,49,16,1439,2015,23079
22602,Kalki ,4.7,       பொன்னியின் செல்வன் ,Historical,Fiction,6140,513,1452,1950,1486
22603,Bill Watterson ,4.82,       The Complete Calvin and Hobbes ,Sequential Art,Humor,32156,946,1456,2005,1980
22607,Francine Rivers ,4.76,       Mark of the Lion Trilogy ,Christian Fiction,Christian,10414,762,1468,1993,1030
22608,Vikram Seth ,4.11,       A Suitable Boy ,Fiction,Cultural,38387,1939,1474,1993,514
22609,Vikram Seth ,4.11,       A Suitable Boy ,Fiction,Cultural,38389,1939,1474,1993,390
22610,Gennita Low ,4.42,       Summer Fire ,Romance,Anthologies,273,121,1484,2015,8756
22611,Julia Kent ,4.0,       Billionaire Romance Boxed Set ,Romance,Anthologies,201,7,1500,2013,526
22614,Jonathan Stroud ,4.42,       The Bartimaeus Trilogy Boxed Set ,Fantasy,Young Adult,5247,259,1552,2006,986
22615,Jonathan Stroud ,4.42,       The Bartimaeus Trilogy Boxed Set ,Fantasy,Young Adult,5247,259,1552,2006,991
22616,Adriana Hunter ,3.83,       Fated Mates: The Alpha Shifter Boxed Set ,Fantasy,Romance,912,95,1595,2014,888
22617,William L. Shirer ,4.16,       The Rise and Fall of the Third Reich: A History of Nazi Germany ,History,Nonfiction,82824,2398,1614,1960,2324
22618,William L. Shirer ,4.16,       The Rise and Fall of the Third Reich: A History of Nazi Germany ,History,Nonfiction,82824,2398,1614,1960,4576
22619,William L. Shirer ,4.16,       The Rise and Fall of the Third Reich: A History of Nazi Germany ,History,Nonfiction,82839,2398,1614,1960,2574
22620,William L. Shirer ,4.16,       The Rise and Fall of the Third Reich: A History of Nazi Germany ,History,Nonfiction,82878,2399,1614,1960,1533
22621,S.M. Reine ,3.71,       Nine By Night ,Fantasy,Fantasy,424,32,1630,2014,556
22622,S.M. Reine ,3.71,       Nine By Night ,Fantasy,Fantasy,424,32,1630,2014,603
22623,S.M. Reine ,3.71,       Nine By Night ,Fantasy,Fantasy,424,32,1630,2014,1298
22624,Stephenie Meyer ,3.79,       The Twilight Collection ,Young Adult,Fantasy,42838,1159,1690,2007,2385
22625,O. Henry ,4.32,       The Complete Works of O. Henry ,Classics,Fiction,1805,49,1692,1937,6350
22626,Romain Rolland ,4.05,       (جان شیفته (دورۀ ۴ جلدی ,Novels,Literature,1269,69,1730,1922,1024
22627,Robert Musil ,4.24,       The Man Without Qualities ,Fiction,Classics,4895,245,1774,1930,5930
22628,Robert Musil ,4.24,       The Man Without Qualities ,Fiction,Classics,4896,245,1774,1930,644
22629,Robert Musil ,4.24,       The Man Without Qualities ,Fiction,Classics,4896,245,1774,1930,1110
22630,Robert Musil ,4.24,       The Man Without Qualities ,Fiction,Classics,4894,245,1774,1930,2105
22631,Richard Bausch ,4.17,       The Norton Anthology of Short Fiction ,Fiction,Short Stories,1019,47,1776,1978,3686
22632,Arthur Conan Doyle ,4.5,       The Complete Sherlock Holmes ,Classics,Mystery,140102,3137,1796,1927,765
22633,Arthur Conan Doyle ,4.5,       The Complete Sherlock Holmes ,Classics,Mystery,140131,3137,1796,1927,525
22635,Paul Scott ,4.48,       The Raj Quartet ,Fiction,Cultural,861,67,1922,1976,1305
22636,Christopher Paolini ,4.21,"       Eragon, Eldest & Brisingr ",Fantasy,Young Adult,29982,581,1952,2008,1649
22637,Akira Himekawa ,4.67,       The Legend of Zelda Box Set ,Sequential Art,Fantasy,209,5,2000,2011,4196
22638,Akira Himekawa ,4.67,       The Legend of Zelda Box Set ,Sequential Art,Fantasy,209,5,2000,2011,4627
22639,Eliezer Yudkowsky ,4.39,       Harry Potter and the Methods of Rationality ,Fantasy,Fiction,10981,1082,2007,2015,2262
22640,William Shakespeare ,4.54,       The Riverside Shakespeare ,Classics,Plays,4160,200,2057,1974,913
22641,Lance Morcan ,4.62,       Six Epic Adventure Novels (Into the Americas / The Orphan Trilogy / The World Duology) ,Adventure,Action,26,6,2103,2015,3129
22642,Lance Morcan ,4.62,       Six Epic Adventure Novels (Into the Americas / The Orphan Trilogy / The World Duology) ,Adventure,Action,26,6,2103,2015,2496
22644,Terry Goodkind ,4.29,"       The Sword of Truth, Boxed Set I: Wizard's First Rule, Blood of the Fold, Stone of Tears ",Fantasy,Fiction,4111,82,2480,1998,1590
22645,Kaylea Cross ,3.72,       Dangerous Attraction Romantic Suspense Boxed Set ,Romance,Anthologies,318,26,2600,2013,4581
22646,Laura Ingalls Wilder ,4.34,       The Little House Collection ,Classics,Childrens,133265,2085,2700,1943,5085
22647,Laura Ingalls Wilder ,4.34,       The Little House Collection ,Classics,Childrens,133287,2084,2700,1943,432
22648,Laura Ingalls Wilder ,4.34,       The Little House Collection ,Classics,Childrens,133363,2085,2700,1943,22956
22649,Shelby Foote ,4.53,       The Civil War: A Narrative ,History,Military History,6644,318,2934,1963,2403
22650,Shelby Foote ,4.53,       The Civil War: A Narrative ,History,Military History,6644,318,2934,1963,6884
22651,Inio Asano ,4.71,       Oyasumi Punpun ,Sequential Art,Sequential Art,2017,144,2956,2007,1678
22652,Wendy Ely ,3.9,       Passionate Kisses Boxed Set ,Anthologies,Romance,362,11,3000,2014,2561
22653,Magda Alexander ,4.02,       Passionate Kisses 2: Love in Bloom ,Anthologies,Romance,121,7,3000,2015,479
22656,M.H. Abrams ,4.23,"       The Norton Anthology of English Literature, Volume 2: The Romantic Period through the Twentieth Century ",Classics,Poetry,3198,99,3072,1962,10172
22657,جمال حمدان ,4.34,       شخصية مصر: دراسة في عبقرية المكان - الوسيط ,Politics,History,926,67,3224,1967,458
22660,Sayed Qutb ,4.52,       في ظلال القرآن ,Religion,Religion,3233,133,4012,1971,2530
22661,Sayed Qutb ,4.52,       في ظلال القرآن ,Religion,Religion,3233,133,4012,1971,470
22662,Sayed Qutb ,4.52,       في ظلال القرآن ,Religion,Religion,3233,133,4012,1971,1280
22663,J.K. Rowling ,4.74,       Harry Potter Series Box Set ,Fantasy,Young Adult,224432,6881,4100,2007,14669
22664,Marcel Proust ,4.34,       In Search of Lost Time ,Classics,Fiction,8679,471,4211,1927,14945
22665,Marcel Proust ,4.34,       In Search of Lost Time ,Classics,Fiction,8680,472,4211,1927,8256
22666,Natsuki Takaya ,4.54,       Fruits Basket: The Complete Collection ,Sequential Art,Romance,2221,112,4522,2004,660
